DateTime,AddedIPs,RemovedIPs
1556446064,1,0
1556448157,4,0
1556451590,1,0
1556461729,2,0
1556463407,2,0
1556465745,1,1
1556468088,2,0
1556469395,1,2
1556470537,1,0
1556474606,2,0
1556478351,2,0
1556480557,1,0
1556486878,1,0
1556493278,0,1
1556496881,1,0
1556505783,1,0
1556512972,0,1
1556514719,0,1
1556515911,1,0
1556517404,1,0
1556519765,1,0
1556529285,2,0
1556530535,1,0
1556532893,1,0
1556535417,1,1
1556536552,2,1
1556538365,1,0
1556539747,3,0
1556541651,1,0
1556543755,1,0
1556547035,8,0
1556554486,0,1
1556555740,1,0
1556561753,0,1
1556566299,1,0
1556575005,0,5
1556581359,0,1
1556583300,1,0
1556586351,2,0
1556597452,1,0
1556598601,1,0
1556600764,1,0
1556602974,0,1
1556620967,1,1
1556622958,0,1
1556625412,0,1
1556626477,0,3
1556629315,1,6
1556631661,0,2
1556633687,0,1
1556634946,2,0
1556636747,2,1
1556640650,1,0
1556649759,0,1
1556653357,0,1
1556656978,1,1
1556658363,0,1
1556672756,0,1
1556674547,0,1
1556676987,0,1
1556678455,2,0
1556679932,1,2
1556682998,1,0
1556685777,0,2
1556686602,1,0
1556692869,1,1
1556696149,0,2
1556699741,1,0
1556704595,1,0
1556705757,0,1
1556706533,1,0
1556708750,2,3
1556710971,0,5
1556728963,1,0
1556736049,0,2
1556738938,1,0
1556740479,1,0
1556741675,1,0
1556753642,0,4
1556763055,1,0
1556766953,0,1
1556769400,0,2
1556772192,1,0
1556780123,0,1
1556782980,0,1
1556784640,0,1
1556787726,1,0
1556791736,0,1
1556793780,2,2
1556798240,1,0
1556804563,0,22
1556810077,3,0
1556815378,0,1
1556817276,0,1
1556825328,1,0
1556829759,0,2
1556835296,0,1
1556836969,0,1
1556838950,0,1
1556840579,1,0
1556842251,1,2
1556846944,1,0
1556848127,1,3
1556849445,1,4
1556852766,2,0
1556856881,1,1
1556857749,1,0
1556860492,1,1
1556862165,1,1
1556864940,1,0
1556866786,0,2
1556868048,1,0
1556869343,1,2
1556871063,1,0
1556872658,1,0
1556876143,2,2
1556878250,1,2
1556883218,0,1
1556884606,1,0
1556885676,2,0
1556888610,0,12
1556890977,1,2
1556892902,16,0
1556894310,2,0
1556900930,2,1
1556903138,0,1
1556904523,1,0
1556907353,8,1
1556908145,2,0
1556908978,1,1
1556909804,1,0
1556910954,0,1
1556912447,1,1
1556914261,1,1
1556916181,0,1
1556917548,2,1
1556918939,3,0
1556920596,1,1
1556926123,2,0
1556927383,2,0
1556928884,1,0
1556929741,1,0
1556931962,2,2
1556935855,1,0
1556937951,0,1
1556940356,1,0
1556941560,0,2
1556943056,3,0
1556945822,1,0
1556947735,1,0
1556955759,1,1
1556958952,0,1
1556967954,2,0
1556970585,0,1
1556979046,1,0
1556980537,0,3
1556980971,1,0
1556983532,1,0
1556986248,0,1
1556992596,1,0
1556995366,3,0
1556998963,0,1
1557000892,1,0
1557002458,1,0
1557007854,1,0
1557011149,0,1
1557013393,1,0
1557018362,1,0
1557027779,0,1
1557031430,1,1
1557033364,1,0
1557042184,1,0
1557046593,1,0
1557058009,0,1
1557061539,0,7
1557064772,0,8
1557068766,1,0
1557072240,0,2
1557072894,1,0
1557074573,0,3
1557078539,0,1
1557079835,0,1
1557086190,1,0
1557089815,1,3
1557096165,0,1
1557097545,0,2
1557100247,1,0
1557104197,1,0
1557108654,1,0
1557114180,0,3
1557117103,1,0
1557119158,3,1
1557132166,0,1
1557134925,1,0
1557136597,1,1
1557137751,1,0
1557140746,1,0
1557142970,2,0
1557147951,1,2
1557149325,1,0
1557150641,1,2
1557151846,1,1
1557153083,1,1
1557155452,0,1
1557159297,2,0
1557160964,1,0
1557162891,0,1
1557163723,2,0
1557168193,1,1
1557170155,0,1
1557179438,1,0
1557182154,2,0
1557183916,0,1
1557192541,2,1
1557200798,6,4
1557204905,1,2
1557206057,1,1
1557208577,1,0
1557214713,1,0
1557217748,0,1
1557225048,1,0
1557226258,0,2
1557228422,1,0
1557231268,3,0
1557236367,1,0
1557238321,1,0
1557243887,0,3
1557247285,1,0
1557249073,0,4
1557252676,0,1
1557256264,1,0
1557257846,5,0
1557259754,1,0
1557262357,3,3
1557267358,1,0
1557269477,1,0
1557275892,1,0
1557277441,0,1
1557283593,1,1
1557286518,1,0
1557292343,0,13
1557298249,0,2
1557301559,0,7
1557303269,0,2
1557304650,1,0
1557309439,17,0
1557311237,2,0
1557312456,7,6
1557315715,5,0
1557317677,2,0
1557323062,1,1
1557334607,0,1
1557341828,1,0
1557344056,1,0
1557345512,0,1
1557357458,0,2
1557366281,2,0
1557371989,0,4
1557375055,5,0
1557379006,1,1
1557382475,2,0
1557385876,1,0
1557389058,1,2
1557395357,0,2
1557397622,0,1
1557402292,2,0
1557409550,1,0
1557411410,1,0
1557420278,0,1
1557425783,1,0
1557432089,0,3
1557435860,0,1
1557444115,1,1
1557447463,1,1
1557460417,1,1
1557465949,0,1
1557468994,2,0
1557470792,1,0
1557476226,0,1
1557481418,1,0
1557485543,1,40
1557490668,0,1
1557492327,1,3
1557501852,0,1
1557506036,2,0
1557511837,0,2
1557513390,2,0
1557515120,7,0
1557525124,1,0
1557530833,22,0
1557533586,2,1
1557535596,0,3
1557540837,2,0
1557546865,0,1
1557551271,3,0
1557556413,1,0
1557562850,0,1
1557570187,5,2
1557572364,0,1
1557574073,2,0
1557582284,3,0
1557587849,0,3
1557589424,1,1
1557593133,1,0
1557602217,3,0
1557605762,1,1
1557614773,1,0
1557626331,3,1
1557632263,1,0
1557640620,3,1
1557655911,0,1
1557659172,1,1
1557662368,2,0
1557666853,1,1
1557671784,3,0
1557673831,1,0
1557677902,1,0
1557681606,2,1
1557687934,1,0
1557690685,1,0
1557691794,0,1
1557698689,2,0
1557701107,1,0
1557707385,3,26
1557714965,1,0
1557716629,1,0
1557720300,0,1
1557727324,2,2
1557728766,1,0
1557738645,1,0
1557742292,0,7
1557746116,1,4
1557751697,0,1
1557757627,1,0
1557761558,4,0
1557765106,1,0
1557772719,1,0
1557776816,0,2
1557778999,9,0
1557782568,2,0
1557790337,1,0
1557794922,1,0
1557802026,1,2
1557807014,0,1
1557809938,1,0
1557813560,1,1
1557814747,6,0
1557816141,7,1
1557817467,3,0
1557829110,0,1
1557836122,2,1
1557840472,1,0
1557844640,1,0
1557846177,1,0
1557857997,2,0
1557860909,4,0
1557863188,0,1
1557867812,0,1
1557870231,1,0
1557873855,1,2
1557884640,0,1
1557894005,1,0
1557895711,1,0
1557899066,0,1
1557905951,1,0
1557911202,0,2
